"ID.Cell.per.Trip","Area","Site","Year","Total.Angler.Hours","Grid.Cell.ID","Barred Sand Bass","Bat Ray","Big Skate","Bigmouth Sole","Black-and-Yellow Rockfish","Black Rockfish","Blacksmith","Blue Rockfish","Bocaccio","Brown Rockfish","Buffalo Sculpin","Bull Sculpin","Cabezon","Calico Rockfish","California Halibut","California Lizardfish","California Scorpionfish","California Sheephead","Canary Rockfish","Chilipepper Rockfish","China Rockfish","Chinook Salmon","Common Thresher Shark","Copper Rockfish","Deacon Rockfish","Fantail Sole","Finescale Triggerfish","Flag Rockfish","Freckled Rockfish","Garibaldi","Giant Sea Bass","Gopher Rockfish","Grass Rockfish","Halfmoon","Honeycomb Rockfish","Jack Mackerel","Jack Smelt","Kelp Bass","Kelp Greenling","Kelp Rockfish","Lingcod","Longfin Sanddab","Mackerel (Family Scombridae)","Northern Anchovy","Ocean Sunfish","Ocean Whitefish","Olive or Yellowtail Rockfish","Olive Rockfish","Opaleye","Pacific  (Chub) Mackerel","Pacific Barracuda","Pacific Bonito","Pacific Halibut","Pacific Sanddab","Pacific Sardine","Painted Greenling","Pelagic Stingray","Petrale Sole","Pile Perch","Quillback Rockfish","Rock Greenling","Rock Sole","Rock Wrasse","Rosy Rockfish","Rubberlip Seaperch","Salema","Sand Sole","Sanddab spp.","Sarcastic Fringehead","Sargo","Scalyhead Sculpin","Senorita","Sharpnose Surfperch","Silversides (Family Atherinopsidae)","Soupfin Shark","Speckled Sanddab","Spiny Dogfish","Squarespot Rockfish","Starry Rockfish","Starry Skate","Striped Seaperch","Tiger Rockfish","Top smelt","Treefish","Tubesnout","UnID Blue Rockfish","Unknown","Unknown rockfish","Vermilion Rockfish","White Croaker","White Seabass","Widow Rockfish","Wolf Eel","Yelloweye Rockfish","Yellowfin Croaker","Yellowtail Jack","Yellowtail Rockfish","Total"
"PLM08260806","Point Lobos","MPA",2008,4.67,"PL06",0,0,0,0,0,0,0,4.01119314145777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796754516666416,0,0,0,0,0,0,0,0.262407153812281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04101976984913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054327240072514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.990964117189734,0,0,0,0,0,0,0,0.188240309517317,7.34490624856516
"PLM08260807","Point Lobos","MPA",2008,4.5925,"PL07",0,0,0,0,0,0,0,2.57127613453292,0,0,0,0,0,0,0,0,0,0,0,0,0.154294261393296,0,0,0.427547824076144,0,0,0,0,0,0,0,1.90267069851382,0,0,0,0,0,0,0.121295308623236,0,1.5772793907674,0,0,0,0,0,0,1.28730987245296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436915608592133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08536505121899
"PLM08260810","Point Lobos","MPA",2008,4.495,"PL10",0,0,0,0,0,0.112568312214106,0,4.58268574573949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17254792640452,0,0,0,0,0,0,0,0.353595598703961,0,0,0,0,0,0,0,0.0902367587002839,0,0,0,0,0,0.477869524119908,0,1.88736797502793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966523544951198,0,0,0,0,0,0,0,0,9.6433953858614
"PLM08271307","Point Lobos","MPA",2013,6.766666656,"PL07",0,0,0,0,0,0,0,3.35053025810766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893105514886235,0,0,0,0,0,0,0.295524000429186,0,0,0,0,0,0,0,0,1.58652234133322,0,0,0,0,0,0,0.208549597963439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293298335729874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237852657676377,6.6014142039691
"PLM08271311","Point Lobos","MPA",2013,6.75,"PL11",0,0,0,0,0,0.303666877718302,0,0.665449094809644,0,0,0,0,0,0,0,0,0,0,0.103387206507906,0,0.0140724562794361,0,0,0.266802450860305,0.178215740268185,0,0,0,0,0,0,0.750207065928516,0,0,0,0,0,0,0,0.100746944913949,1.48524999139672,0,0,0,0,0,0,0.135140561549897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569462688281463,4.059884659061
"PLM08271312","Point Lobos","MPA",2013,6.75,"PL12",0,0,0,0,0,0,0,0.567000626799996,0,0,0,0,0,0,0,0,0,0,0,0,0.380164893406625,0,0,0.202867091641512,0,0,0,0,0,0,0,0.409166124209863,0,0,0,0,0,0,0,0,1.3596502267408,0,0,0,0,0,0,0.146021148873891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06487011167268
"PLM08271313","Point Lobos","MPA",2013,6.764166671,"PL13",0,0,0,0,0,0.362073737657376,0,1.66443468260244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247340485836218,0.540958751874378,0,0,0,0,0,0,0.553021217644159,0,0,0,0,0,0,0,0,0.669804831879027,0,0,0,0,0,0,0.604225587268342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392845340751649,5.03470463551359
"PLM08280807","Point Lobos","MPA",2008,4.566666663,"PL07",0,0,0,0,0,0,0,4.91335303659063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782506764294569,0,0,0,0,0,0,0,0.106301116693445,1.88460538649098,0,0,0,0,0,0,1.30803388433727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262809812304426,0,0,0,0,0,0,0,0,9.25761000071132
"PLM08280809","Point Lobos","MPA",2008,4.541666667,"PL09",0,0,0,0,0,0.299098462388496,0,0.808344827315772,0,0,0,0,0.127237266900843,0,0,0,0,0,0,0,0,0,0,0.16774633820821,0,0,0,0,0,0,0,0.328538063963665,0,0,0,0,0,0,0,0.437941547956501,0,0,0,0,0,0,0,1.61016035809629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77906686482978
"PLM08280810","Point Lobos","MPA",2008,4.631666666,"PL10",0,0,0,0,0,0.340165144374903,0,4.92381415116209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453471013308675,0,0,0,0,0,0,0,0.435277254117519,0,0,0,0,0,0,0.090115766658806,0.290787559152394,0,0,0,0,0,0,0,1.43746584746554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348357027596876,0,0,0,0,0,0,0,0,8.3194537638368
"PLM08280813","Point Lobos","MPA",2008,4.223333333,"PL13",0,0,0,0,0,0.421467626212799,0,2.75420445212658,0,0,0,0,0,0,0,0,0,0,0,0,0.12272146663825,0,0,0,0,0,0,0,0,0,0,1.01414201526361,0,0,0,0,0,0,0.0892217328292891,0,0,0,0,0,0,0,0,5.94612077287784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3478780659484
"PLM08281407","Point Lobos","MPA",2014,6.741666667,"PL07",0,0,0,0,0,0.241868673071014,0,5.38415530532363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235793736181234,0.977675319568452,0,0,0,0,0,0,0.238418132830948,0,0,0,0,0,0,0,0.287392150286418,5.04013154253333,0,0,0,0,0,0,0.455262074311636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652461059476739,13.5131579935834
"PLM08281408","Point Lobos","MPA",2014,6.666666667,"PL08",0,0,0,0,0,0,0,8.24937840633671,0,0,0,0,0,0,0,0,0,0,0,0,0.374859453397742,0,0,0,0.226656737024961,0,0,0,0,0,0,0.869731501505934,0,0,0,0,0,0,0,0.102006281720273,7.25555897345563,0,0,0,0,0,0,0.868829921538092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756586762729205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234871878727329,0,0,0,0,0,0,0,0.827748800205675,19.0853006301853
"PLM08281410","Point Lobos","MPA",2014,4.72,"PL10",0,0,0,0,0,0.118617048828791,0,1.01505141014274,0,0,0,0,0,0,0,0,0,0,0.111520169637026,0,0,0,0,0.4702834370462,0.0933807251580756,0,0,0,0,0,0,0.568112622800574,0,0,0,0,0,0,0,0.122334390594298,5.16110085314491,0,0,0,0,0,0,0.842178590443743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423311500426994,0,0,0,0,0,0,0,0.234985733745636,9.16087648196899
"PLM08302207","Point Lobos","MPA",2022,8.996666666,"PL07",0,0,0,0,0,0,0,1.9698087481687,0,0,0,0,0,0,0,0,0,0,0,0,0.214128181734635,0,0,0.646187729892157,0,0,0,0,0,0,0,3.29908727464851,0,0,0,0,0,0,0.0951926901629616,0.177064805983508,0,0,0,0,0,0,0,0.365912497340644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663834584746288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315572806799072,0,0,0,0,0.535274406768896,0,0,0,0,0,0,0,0.017394811069172,7.41799188492372
"PLM08302210","Point Lobos","MPA",2022,9,"PL10",0,0,0,0,0,0.0562216181558231,0,5.38484381249128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25491546449916,0,0,0,0,0,0,0,4.61844054154577,0,0,0,0,0,0,0,0.227094274017125,0.550582936894014,0,0,0,0,0,0,1.25617490622862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041404087470932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813527184349244,0,0,0,0,1.6498423927681,0,0,0,0,0,0,0,0.2343656890924,17.3552384415982
"PLM08311007","Point Lobos","MPA",2010,4.504999999,"PL07",0,0,0,0,0,0,0,0.90232245106537,0,0,0,0,0,0,0,0,0,0,0,0,0.475337580641155,0,0,0.351955802059281,0,0,0,0,0,0,0,2.15012294105835,0,0,0,0,0,0,0,0,0.569380592548026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103011184801428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655653351615203,0,0,0,0,0,0,0,0.0993169204379019,4.71701280777303
"PLM08311010","Point Lobos","MPA",2010,2.961666666,"PL10",0,0,0,0,0,0,0,0.363330465331069,0,0,0,0,0,0,0,0,0,0,0.257475690092975,0,0,0,0,0.833839275977959,0,0,0,0,0,0,0,0.236948323093548,0,0,0,0,0,0,0,0.178998181784198,1.24101632778421,0,0,0,0,0,0,0.693872287089539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797630154830281,0,0,0,0,0,0,0,0,4.60311070598378
"PLM08311011","Point Lobos","MPA",2010,3.978333337,"PL11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4462455048008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179559669306877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62580517410768
"PLM08311013","Point Lobos","MPA",2010,4.75333334,"PL13",0,0,0,0,0,0.24934024967683,0,0.0226071033258025,0,0,0,0,0,0,0,0,0,0,0,0,0.202815384474614,0,0,0,0,0,0,0,0,0,0,1.3315073948042,0,0,0,0,0,0,0,0.111528670586538,0,0,0,0,0,0,0,0.278671297622799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277183143944277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116447444904366,2.34063585978957
"PLM08312210","Point Lobos","MPA",2022,4.491666667,"PL10",0,0,0,0,0,0,0,6.73486687589068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20473089205011,0,0,0,0,0,0,0,1.75654862886831,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46582521516233,0,2.14616029810432,0,0,0,0,0,0,0,0,0,0.130153502154692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29759474347906,0,0,0,0,0,0,0,0.0501684290176733,14.7860485847272
"PLM08312211","Point Lobos","MPA",2022,4.545,"PL11",0,0,0,0,0,0,0,3.97908030368297,0,0,0,0,0,0,0,0,0,0,0,0,0.127004116112965,0,0,1.14343111929586,0,0,0,0,0,0,0,2.75840963376081,0,0,0,0,0,0,0,0,0.178007983291405,0,0,0,0,0,0,2.27776078075643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116001384215313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443258808931663,0,0,0,0,0,0,0,0.417458315756701,11.4404124458041
"PLM08312212","Point Lobos","MPA",2022,4.391666666,"PL12",0,0,0,0,0,0,0,5.82321745920423,0,0,0,0,0,0,0,0,0,0,0,0,0.398111274737346,0,0,3.63737699929057,0,0,0,0,0,0,0,3.00152743616442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94213966411641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356541751460685,0,0,0,0,0,0,0,0.722181113534677,15.8810956985083
"PLM08312213","Point Lobos","MPA",2022,4.384999999,"PL13",0,0,0,0,0,0,0,5.03401874953846,0,0,0,0,0,0,0,0,0,0,0,0,0.223924692323569,0,0,0.267006041554486,0,0,0,0,0,0,0,4.1026752434113,0,0,0,0,0,0,0,0.364450060581456,0,0,0,0,0,0,0,1.89909608705698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25699058514122,0,0,0,0,0,0,0,0,13.1481614596075
"PLM09021006","Point Lobos","MPA",2010,5.979999996,"PL06",0,0,0,0,0,0,0,0.391353976757397,0,0,0,0,0,0,0,0,0,0,0.394036892303396,0,0,0,0,0.361818165217783,0,0,0,0,0,0,0,0.565594684182777,0,0,0,0,0,0,0,0.112294102695972,0.155482067950332,0,0,0,0,0,0,0.577409012528735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04744503567583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325297685755967,0,0,0,0,0,0,0,0.0707321556351623,3.00146377870335
"PLM09021007","Point Lobos","MPA",2010,5.906666663,"PL07",0,0,0,0,0,0,0,1.28040642384447,0,0,0,0,0,0,0,0,0,0,0,0,0.0877472338120271,0,0,0,0,0,0,0,0,0,0,1.28576748225635,0,0,0,0,0,0,0,0.0977570525897624,0.378410380567295,0,0,0,0,0,0,0.300907886991659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033673179470608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46466963953217
"PLM09021009","Point Lobos","MPA",2010,9.583333333,"PL09",0,0,0,0,0,0.070498917376774,0,0.625419075508954,0,0,0,0,0,0,0,0,0,0,0,0,0.141560566315827,0,0,0.231975826310638,0,0,0,0,0,0,0,1.040449445572,0,0,0,0,0,0,0,0.0196854965211819,0.9944577619744,0,0,0,0,0.353116288812321,0,0.359240056354666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738330755630869,3.91023651030985
"PLM09021012","Point Lobos","MPA",2010,5.849999992,"PL12",0,0,0,0,0,0,0,0.0608775288368172,0,0,0,0,0,0,0,0,0,0,0,0,0.172131546756141,0,0,0.226657045422171,0,0,0,0,0,0,0,0.940517199931966,0,0,0,0,0,0,0,0,0.158937225126932,0,0,0,0,0,0,0.0509519817175242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225221176273183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63259464541887
"PLM09061806","Point Lobos","MPA",2018,6.733333333,"PL06",0,0,0,0,0,0,0,10.1350089221159,0,0,0,0,0.113228574491668,0,0,0,0,0,0,0,0,0,0,1.08020970598804,0.0352469456819647,0,0,0,0,0,0,2.47930838216372,0,0,0,0,0,0,0,0.19376229904599,2.34630071790503,0,0,0,0,0,0,1.86701589625244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143940240708697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991834863137305,0,0,0,0,0.504920887650966,0,0,0,0,0,0,0,0.378061713603612,19.246641555284
"PLM09061807","Point Lobos","MPA",2018,6.75,"PL07",0,0,0,0,0,0,0,10.2396923697381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05403598883465,0.153525894746431,0,0,0,0,0,0,1.64152069784567,0,0,0,0,0,0,0,0.151214102471133,1.2867743212806,0,0,0,0,0,0,2.05571896942546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426087399393205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201100974115244,0,0,0,0,0,0,0,0,0,1.00367208894571,0,0,0,0,0,0,0,0.0422211291937816,17.8720852765361
"PLM09061809","Point Lobos","MPA",2018,6.729166667,"PL09",0,0,0,0,0,2.23418715120542,0,4.46736490197064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25938675307851,0,0,0,0,0,0,0,2.08992747374989,0,0,0,0,0,0,0.090644001220398,0.521661359749286,0.254890732942759,0,0,0,0,0,0,1.1668480720728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67652243500737,0,0,0,0,0,0,0,0.138900661444421,11.9003335424415
"PLM09061810","Point Lobos","MPA",2018,6.775,"PL10",0,0,0,0,0,0,0,7.50891371019052,0,0,0,0,0,0,0,0,0,0,0.0455177623994538,0,0,0,0,1.80969651887526,0,0,0,0,0,0,0,0.796402623776932,0,0,0,0,0,0,0,0.268299697839503,1.65972822935777,0,0,0,0,0,0,5.64903775726576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361906719049482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18730340151809,0,0,0,0,0,0,0,0.295547391979675,20.2566377651079
"PLM09071609","Point Lobos","MPA",2016,6.75,"PL09",0,0,0,0,0,0.29334252404974,0,0.0876594749618569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42109036712823,0,0,0,0,0,0,0,1.13505687218013,0,0,0,0,0,0,0,1.01693148495773,4.83046876944737,0,0,0,0,0,0,0.202264266297226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276914598243906,0,0,0,0,0,0,0,0,9.26372835726618
"PLM09071610","Point Lobos","MPA",2016,6.729166667,"PL10",0,0,0,0,0,0,0,1.65091000819553,0,0,0,0,0,0,0,0,0,0,0.22007670430773,0,0,0,0,1.18220519674546,0.20413084597501,0,0,0,0,0,0,0.87874380045918,0,0,0,0,0,0,0.0620264310826923,0.326203581502199,2.2290459760854,0,0,0,0,0,0,1.91785667052694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465380812339196,0,0,0,0,0,0,0,0.0890536018122132,9.22563362903155
"PLM09071611","Point Lobos","MPA",2016,6.825,"PL11",0,0,0,0,0,0.361940677002907,0,4.63788707819601,0,0,0,0,0.111707799981366,0,0,0,0,0,0,0,0.0938622376089447,0,0,0.200637782942155,0,0,0,0,0,0,0,1.77790400296589,0,0,0,0,0,0,0.061155486082729,0,1.52729613206049,0,0,0,0,0,0,0.943896738085092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340843723574254,0,0,0,0,0,0,0,0.217067388150686,10.2741990466505
"PLM09071612","Point Lobos","MPA",2016,6.75,"PL12",0,0,0,0,0,0,0,5.24519062516215,0,0,0,0,0,0,0,0,0,0,0,0,0.258494171592452,0,0,1.33644924637165,0.401889587318853,0,0,0,0,0,0,2.04277351488899,0,0,0,0,0,0,0,0.228993727759017,0.804270773243409,0,0,0,0,0,0,0.170083299890053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820020032921089,10.5701469495187
"PLM09071806","Point Lobos","MPA",2018,4.5,"PL06",0,0,0,0,0,0,0,12.0225345889169,0,0,0,0,0,0,0,0,0,0,0.128866280413363,0,0,0,0,0.656312379493262,0.131489212442785,0,0,0,0,0,0,2.10466236349838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25420410461235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174486713809992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273766322499144,0,0,0,0,0,0,0,0,0,1.1110153614297,0,0,0,0,0,0,0,0.349494501101249,19.2068318282171
"PLM09071812","Point Lobos","MPA",2018,6.741666667,"PL12",0,0,0,0,0,0,0,18.5736537259321,0,0,0,0,0,0,0,0,0,0,0,0,0.225056291289056,0,0,1.01803213294507,0.17485864508324,0,0,0,0,0,0,0.986598848266418,0,0,0,0,0,0,0,0,0.826217230215987,0,0,0,0,0,0,2.99878780508568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363696121845094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572676654028838,0,0,0,0,0,0,0,0.216543082217725,25.6287940272486
"PLM09072106","Point Lobos","MPA",2021,6.657499999,"PL06",0,0,0,0,0,0,0,3.30993579458925,0,0,0,0,0,0,0,0,0,0,0.0519378045615202,0,0,0,0,0.676994679263742,0,0,0,0,0,0,0,2.42502273088532,0,0,0,0,0,0,0,0.146212514680607,0.59666655236014,0,0,0,0,0.310798161847666,0,1.18159740961212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496658857837863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180272596130707,0,0,0,0,0,0,0,0.159367493373309,9.08847162308817
"PLM09072107","Point Lobos","MPA",2021,6.811666666,"PL07",0,0,0,0,0,0,0,4.27529720171364,0,0,0,0,0,0,0,0,0,0,0,0,0.188768794221871,0,0,1.19229006717805,0,0,0,0,0,0,0,2.69859802632826,0,0,0,0,0,0,0,0.361661371717765,0.494390618094128,0,0,0,0,0,0,1.75499860397988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621631400476165,0,0,0,0,0,0,0,0,11.5876360837098
"PLM09072108","Point Lobos","MPA",2021,7.006666667,"PL08",0,0,0,0,0,0,0,6.51844540835151,0,0,0,0,0,0,0,0,0,0,0,0,0.53243058590806,0,0,0.40412491801955,0,0,0,0,0,0,0,3.67796732574097,0,0,0,0,0,0,0.103614731440055,0,0,0,0,0,0,0,0,3.04500478245585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445151219409011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782455411567935,0,0,0,0,0,0,0,0.204044180686794,15.3126024661116
"PLM09072111","Point Lobos","MPA",2021,6.413333333,"PL11",0,0,0,0,0,0,0,2.76033929681595,0,0,0,0,0,0,0,0,0,0,0,0,0.153104434875149,0,0,0.534997144601092,0.0645500247398636,0,0,0,0,0,0,2.11928306978352,0,0,0,0,0,0,0.0951078885042898,0.0691180147762105,0,0,0,0,0,0,0,2.1143667895237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236954665103866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843653933031705,0,0,0,0,0,0,0,0.153690547409656,8.93190661057152
"PLM09082109","Point Lobos","MPA",2021,6.738333334,"PL09",0,0,0,0,0,0,0,6.23858744766922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89640594794728,0,0,0,0,0,0,0,2.54913569815185,0,0,0,0,0,0,0,0.109153771025575,0,0,0,0,0,0,0,4.56776058833311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15347120586335,0,0,0,0,0,0,0,0.0570448648852769,17.5715595238757
"PLM09082113","Point Lobos","MPA",2021,6.716666667,"PL13",0,0,0,0,0.519517033539647,0,0,2.78578253021743,0,0,0,0,0,0,0,0,0,0,0,0,0.0953761446624202,0,0,0.274122382800304,0.0270746470861689,0,0,0,0,0,0,3.48138601049551,0,0,0,0,0,0,0,0.179372283899735,0.499947244656242,0,0,0,0,0,0,1.51246879180519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191408710590804,0,0,0,0,0,0,0,0.2803001430015,9.84675592275496
"PLM09091606","Point Lobos","MPA",2016,6.716666667,"PL06",0,0,0,0,0,0.0753341781703171,0,1.81956974198723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04589074900187,0.0187466406484736,0,0,0,0,0,0,0.647934832436972,0,0,0,0,0,0,0,0.326998746229042,0.569398593264952,0,0,0,0,0,0,0.728972073459018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144297412507565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992805158487168,5.34655581229734
